File Date,Investor,Form,Put/Call,Prev Shares,Current Shares,Change (Percent),Prev Value ($K),Current Value ($K),Change (Percent),Cost Basis,Profit,Performance
8/13/20,Quantbot Technologies LP,13F,NaN,77000,0,-77000,371,0,-100,-371,0,0
8/13/20,"Vestmark Advisory Solutions, Inc.",13F,NaN,19758,0,-19758,95,0,-100,-95,0,0
8/13/20,"Summit X, LLC",13F,NaN,0,12924,0,0,79,0,0,0,0
8/13/20,Nordea Investment Management Ab,13F,NaN,454004,917998,463994,2287,5452,138.39,2546.491871,618.5081292,27.04451811
8/13/20,ETRADE Capital Management LLC,13F,NaN,29579,71646,42067,143,435,204.2,229.391351,62.608649,43.78227203
8/13/20,"Voss Capital, LLC",13F,Call,25000,0,0,12,0,0,0,0,0
8/13/20,Wells Fargo & Company/mn,13F,NaN,8789169,8505678,-283491,42452,51715,21.82,-1546.443405,10809.44341,25.4627424
8/13/20,Wells Fargo & Company/mn,13F,Put,326900,2971000,2644100,443,1480,234.09,2450.28747,-1413.28747,-319.0265169
8/13/20,Wells Fargo & Company/mn,13F,Call,398300,5541200,5142900,76,1437,1790.79,1157.66679,203.33321,267.5436974
8/13/20,"Wolverine Trading, Llc",13F,NaN,78886,244884,165998,397,1472,270.78,916.6077564,158.3922436,39.89729058
8/13/20,"Wolverine Trading, Llc",13F,Put,745000,778700,33700,3747,4680,24.9,186.01726,746.98274,19.93548812
8/13/20,"Wolverine Trading, Llc",13F,Call,530600,774500,243900,2669,4655,74.41,1346.37678,639.62322,23.96490146
8/13/20,"Marshall Wace, Llp",13F,NaN,21196,351324,330128,102,2137,1995.1,1798.37228,236.62772,231.9879608
8/13/20,"Connor, Clark & Lunn Investment Management Ltd.",13F,NaN,873775,2342049,1468274,4220,14240,237.44,8009.287843,2010.712157,47.64720752
8/13/20,Dimensional Fund Advisors Lp,13F,NaN,44011312,40752039,-3259273,212677,247724,16.48,-17781.28978,52828.28978,24.83968167
8/13/20,Johnson Investment Counsel Inc,13F,NaN,136032,127846,-8186,657,777,18.26,-44.6439882,164.6439882,25.05996776
8/13/20,"United Capital Financial Advisers, Llc",13F,NaN,204695,249587,44892,989,1517,53.39,244.8768816,283.1231184,28.62721116
8/13/20,Lpwm Llc,13F,NaN,21598,0,0,104,0,0,0,0,0
8/13/20,"Moors & Cabot, Inc.",13F,NaN,46594,45330,-1264,224,274,22.32,-6.858464,56.858464,25.38324286
8/13/20,Estabrook Capital Management,13F,NaN,0,9550,0,0,46.127,0,0,0,0
8/13/20,South Dakota Investment Council,13F,NaN,163053,163053,0,788,991,25.76,0,203,25.76142132
8/13/20,Ally Financial Inc.,13F,NaN,500000,500000,0,2415,3040,25.88,0,625,25.87991718
8/13/20,Gierl Augustine Investment Management Inc,13F,NaN,531,0,-531,3,0,-100,-3,0,0
8/13/20,Tower Research Capital LLC (TRC),13F,NaN,14030,55805,41775,68,339,398.53,228.1207425,42.8792575,63.05773162
8/13/20,Cna Financial Corp,13F,NaN,214690,0,-214690,1037,0,-100,-1037,0,0
8/13/20,Massmutual Trust Co Fsb/adv,13F,NaN,12787,14956,2169,62,91,46.77,11.8570554,17.1429446,27.64991065
8/13/20,Loews Corp,13F,NaN,19120,0,-19120,92,0,-100,-92,0,0
8/13/20,Cetera Investment Advisers,13F,NaN,145541,145556,15,703,885,25.89,0.081828,181.918172,25.87740711
8/13/20,Bogle Investment Management L P /de/,13F,NaN,1471225,0,-1471225,7106,0,-100,-7106,0,0
8/13/20,Bell Bank,13F,NaN,340356,0,-340356,1644,0,-100,-1644,0,0
8/13/20,"Waters Parkerson & Co., Llc",13F,NaN,35950,31950,-4000,174,194,11.49,-21.824,41.824,24.03678161
8/13/20,NumerixS Investment Technologies Inc,13F,NaN,138210,0,-138210,668,0,-100,-668,0,0
8/13/20,"Means Investment Co., Inc.",13F,NaN,21135,19311,-1824,101,140,38.61,-10.9700832,49.9700832,49.4753299
8/13/20,White Pine Investment CO,13F,NaN,71643,68165,-3478,346,414,19.65,-18.960317,86.960317,25.1330396
8/13/20,Meiji Yasuda Asset Management Co Ltd.,13F,NaN,30545,50835,20290,148,309,108.78,110.821951,50.178049,33.90408716
8/13/20,"Change Path, LLC",13F,NaN,21345,25769,4424,103,157,52.43,24.150616,29.849384,28.97998447
8/13/20,"Zions Bancorporation, N.A.",13F,NaN,15517,14657,-860,75,89,18.67,-4.689408,18.689408,24.91921067
8/13/20,Gryphon Financial Partners LLC,13F,NaN,17030,14320,-2710,82,87,6.1,-14.756492,19.756492,24.09328293
8/13/20,Td Asset Management Inc,13F,NaN,2168277,995618,-1172659,10473,6053,-42.2,-6396.737579,1976.737579,18.87460689
8/13/20,Hm Payson & Co,13F,NaN,4000,1500,-2500,19,9,-52.63,-13.4375,3.4375,18.09210526
8/13/20,"Sonora Investment Management, LLC",13F,NaN,5964,6581,617,29,40,37.93,3.3751751,7.6248249,26.29249966
8/13/20,Parametric Portfolio Associates Llc,13F,NaN,12176107,15324477,3148370,58811,93173,58.43,17174.35835,17187.64165,29.22521578
8/13/20,Overbrook Management Corp,13F,NaN,0,180000,0,0,1094,0,0,0,0
8/13/20,"ERn Financial, LLC",13F,NaN,11142,12142,1000,54,74,37.04,5.4705,14.5295,26.90648148
8/13/20,Mackenzie Financial Corp,13F,NaN,578610,1177759,599149,2795,7161,156.21,3268.597455,1097.402545,39.26306066
8/13/20,Smith Chas P & Associates Pa Cpas,13F,NaN,14126,13058,-1068,68,79,16.18,-5.8012692,16.8012692,24.70774882
8/13/20,Covington Capital Management,13F,NaN,8200,2700,-5500,40,16,-60,-29.711,5.711,14.2775
8/13/20,"PineBridge Investments, L.P.",13F,NaN,198754,147543,-51211,960,898,-6.46,-279.5198802,217.5198802,22.65832085
8/13/20,Cetera Advisor Networks LLC,13F,NaN,214014,223007,8993,1034,1356,31.14,49.065808,272.934192,26.39595667
8/13/20,"Greenline Partners, LLC",13F,NaN,19903,0,0,96,0,0,0,0,0
8/13/20,Salem Investment Counselors Inc,13F,NaN,7095,4095,-3000,34,25,-26.47,-16.3458,7.3458,21.60529412
8/13/20,"CIBC Private Wealth Group, LLC",13F,NaN,54967,0,-54967,266,0,-100,-266,0,0
8/13/20,Allstate Corp,13F,NaN,10909,133505,122596,53,812,1432.08,670.6368988,88.3631012,166.7228325
8/13/20,"First Republic Investment Management, Inc.",13F,NaN,185656,140069,-45587,897,852,-5.02,-248.7728177,203.7728177,22.71714802
8/13/20,Credit Agricole S A,13F,NaN,2000,2000,0,10,12,20,0,2,20
8/13/20,Ossiam,13F,NaN,295039,963652,668613,1425,5859,311.16,3647.217054,786.7829463,55.21283834
8/13/20,"Blueshift Asset Management, LLC",13F,NaN,248398,16863,-231535,1200,103,-91.42,-1266.380683,169.3806825,14.11505688
8/13/20,Roundview Capital LLC,13F,NaN,137144,87495,-49649,662,532,-19.64,-270.7707513,140.7707513,21.26446394
8/13/20,"Cpwm, Llc",13F,NaN,11527,0,-11527,56,0,-100,-56,0,0
8/13/20,Keystone Financial Group,13F,NaN,30871,32610,1739,149,198,32.89,9.4759849,39.5240151,26.52618463
8/13/20,"Private Capital Group, LLC",13F,NaN,8370,4719,-3651,40,29,-27.5,-19.9424922,8.9424922,22.3562305
8/13/20,Stonebridge Capital Advisors LLC,13F,NaN,109004,108719,-285,526,661,25.67,-1.5540195,136.5540195,25.96084021
8/13/20,AMG National Trust Bank,13F,NaN,26242,28171,1929,127,171,34.65,10.5223092,33.4776908,26.36038646
8/13/20,Earnest Partners Llc,13F,NaN,1644,1644,0,8,10,25,0,2,25
8/13/20,"Allred Capital Management, LLC",13F,NaN,11450,11450,0,55,69,25.45,0,14,25.45454545
8/13/20,Regentatlantic Capital Llc,13F,NaN,14663,16127,1464,71,98,38.03,7.9925616,19.0074384,26.77104
8/13/20,King Wealth,13F,NaN,0,20717,20717,0,126,0,126,0,0
8/13/20,Capital Fund Management S.a.,13F,Put,14200,0,-14200,69,0,-100,-69,0,0
8/13/20,Aviva Plc,13F,NaN,0,832871,-76238,0,5064,0,0,0,0
8/13/20,"InterOcean Capital, LLC",13F,NaN,37849,43040,5191,183,262,43.17,28.3490892,50.6509108,27.67809333
8/13/20,TD Capital Management LLC,13F,NaN,352,352,0,2,2,0,0,0,0
8/13/20,"Gamco Investors, Inc. Et Al",13F,NaN,18300,17500,-800,88,106,20.45,-4.34632,22.34632,25.39354545
8/13/20,American Century Companies Inc,13F,NaN,94568,118455,23887,457,720,57.55,130.3131398,132.6868602,29.03432389
8/13/20,XR Securities LLC,13F,NaN,13697,0,-13697,66,0,-100,-66,0,0
8/13/20,"Detalus Advisors, LLC",13F,NaN,36527,22742,-13785,176,138,-21.59,-75.034512,37.034512,21.04233636
8/13/20,Pointe Capital Management LLC,13F,NaN,51350,51350,0,248,312,25.81,0,64,25.80645161
8/13/20,"Fortis Advisors, LLC",13F,NaN,3105,0,-3105,15,0,-100,-15,0,0
8/13/20,"Group One Trading, L.p.",13F,NaN,0,668897,668897,0,4067,0,4067,0,0
8/13/20,"Group One Trading, L.p.",13F,Call,1061900,1736400,674500,5129,10557,105.83,3679.33005,1748.66995,34.09377949
8/13/20,"Group One Trading, L.p.",13F,Put,2385700,4523300,2137600,11523,27502,138.67,11660.82176,4318.17824,37.47442715
8/13/20,XR Securities LLC,13F,Put,51200,16900,-34300,149,15,-89.93,-65.13227,-68.86773,-46.21995302
8/13/20,XR Securities LLC,13F,Call,0,17300,17300,0,10,0,10,0,0
8/13/20,H2o Am Llp,13F,NaN,694663,431809,-262854,3355,2626,-21.73,-1433.999997,704.999997,21.01341273
8/13/20,Nomura Asset Management Co Ltd,13F,NaN,939344,919976,-19368,4537,5593,23.28,-105.6466296,1161.64663,25.60384901
8/13/20,"Federated Hermes, Inc.",13F,NaN,2227666,868640,-1359026,10760,5281,-50.92,-7413.350927,1934.350927,17.9772391
8/13/20,FineMark National Bank & Trust,13F,NaN,24289,23518,-771,117,143,22.22,-4.2009477,30.2009477,25.81277581
8/13/20,Gabelli Funds Llc,13F,NaN,62000,62000,0,299,377,26.09,0,78,26.08695652
8/13/20,Franklin Resources Inc,13F,NaN,103908,97041,-6867,502,664,32.27,-40.0813056,202.0813056,40.25524016
8/13/20,"Bridgecreek Investment Management, LLC",13F,NaN,430500,704250,273750,2079,4282,105.96,1493.224125,709.775875,34.14025373
8/13/20,"McMahon Financial Advisors, LLC",13F,NaN,0,3215,0,0,19.547,0,0,0,0
8/13/20,Brown Brothers Harriman & Co,13F,NaN,3606,3641,35,17,22,29.41,0.1882405,4.8117595,28.30446765
8/13/20,Skandinaviska Enskilda Banken AB (publ),13F,NaN,570920,575950,5030,2758,3502,26.98,27.441668,716.558332,25.98108528
8/13/20,"BerganKDV Wealth Management, LLC",13F,NaN,4632,4537,-95,22,28,27.27,-0.5187475,6.5187475,29.63067045
8/13/20,Seeyond,13F,NaN,84486,120748,36262,692,734,6.07,258.7184914,-216.7184914,-31.31770107
8/13/20,"Private Wealth Advisors, LLC",13F,NaN,0,11747,0,0,71,0,0,0,0
8/13/20,Pittenger & Anderson Inc,13F,NaN,1000,1000,0,5,6,20,0,1,20
8/13/20,"O'shaughnessy Asset Management, Llc",13F,NaN,551,8690,8139,3,53,1666.67,46.9766802,3.0233198,100.7773267
8/13/20,Fort Point Capital Partners LLC,13F,NaN,50500,0,-50500,244,0,-100,-244,0,0
8/13/20,Menard Financial Group LLC,13F,NaN,10689,0,0,52,0,0,0,0,0
8/13/20,Altshuler Shaham Ltd,13F,NaN,34,0,-34,0,0,0,0,0,0
8/13/20,"Vestmark Advisory Solutions, Inc.",13F,NaN,19758,0,-19758,95,0,-100,-95,0,0
8/13/20,"Voss Capital, LLC",13F,Call,25000,0,-25000,12,0,-100,-12,0,0
8/13/20,Lpwm Llc,13F,NaN,21598,0,0,104,0,0,0,0,0
8/13/20,Gierl Augustine Investment Management Inc,13F,NaN,531,0,-531,3,0,-100,-3,0,0
8/13/20,Cna Financial Corp,13F,NaN,214690,0,-214690,1037,0,-100,-1037,0,0
8/13/20,Loews Corp,13F,NaN,19120,0,-19120,92,0,-100,-92,0,0
8/13/20,Bogle Investment Management L P /de/,13F,NaN,1471225,0,-1471225,7106,0,-100,-7106,0,0
8/13/20,Bell Bank,13F,NaN,340356,0,-340356,1644,0,-100,-1644,0,0
8/13/20,NumerixS Investment Technologies Inc,13F,NaN,138210,0,-138210,668,0,-100,-668,0,0
8/13/20,"Greenline Partners, LLC",13F,NaN,19903,0,0,96,0,0,0,0,0
8/13/20,"Cpwm, Llc",13F,NaN,11527,0,-11527,56,0,-100,-56,0,0
8/13/20,Capital Fund Management S.a.,13F,Put,14200,0,-14200,69,0,-100,-69,0,0
8/13/20,"InterOcean Capital, LLC",13F,NaN,37849,43040,5191,183,262,43.17,28.3490892,50.6509108,27.67809333
8/13/20,XR Securities LLC,13F,NaN,13697,0,-13697,66,0,-100,-66,0,0
8/13/20,"Fortis Advisors, LLC",13F,NaN,3105,0,-3105,15,0,-100,-15,0,0
8/13/20,Fort Point Capital Partners LLC,13F,NaN,50500,0,-50500,244,0,-100,-244,0,0
8/13/20,Menard Financial Group LLC,13F,NaN,10689,0,0,52,0,0,0,0,0
8/13/20,Altshuler Shaham Ltd,13F,NaN,34,0,-34,0,0,0,0,0,0
8/13/20,"Vestmark Advisory Solutions, Inc.",13F,NaN,19758,0,-19758,95,0,-100,-95,0,0
8/13/20,"Voss Capital, LLC",13F,Call,25000,0,-25000,12,0,-100,-12,0,0
8/13/20,Lpwm Llc,13F,NaN,21598,0,0,104,0,0,0,0,0
8/13/20,Gierl Augustine Investment Management Inc,13F,NaN,531,0,-531,3,0,-100,-3,0,0
8/13/20,Cna Financial Corp,13F,NaN,214690,0,-214690,1037,0,-100,-1037,0,0
8/13/20,Loews Corp,13F,NaN,19120,0,-19120,92,0,-100,-92,0,0
8/13/20,Bogle Investment Management L P /de/,13F,NaN,1471225,0,-1471225,7106,0,-100,-7106,0,0
8/13/20,Bell Bank,13F,NaN,340356,0,-340356,1644,0,-100,-1644,0,0
8/13/20,NumerixS Investment Technologies Inc,13F,NaN,138210,0,-138210,668,0,-100,-668,0,0
8/13/20,"Greenline Partners, LLC",13F,NaN,19903,0,0,96,0,0,0,0,0
8/13/20,"Cpwm, Llc",13F,NaN,11527,0,-11527,56,0,-100,-56,0,0
8/13/20,Capital Fund Management S.a.,13F,Put,14200,0,-14200,69,0,-100,-69,0,0
8/13/20,"InterOcean Capital, LLC",13F,NaN,37849,43040,5191,183,262,43.17,28.3490892,50.6509108,27.67809333
8/13/20,XR Securities LLC,13F,NaN,13697,0,-13697,66,0,-100,-66,0,0
8/13/20,"Fortis Advisors, LLC",13F,NaN,3105,0,-3105,15,0,-100,-15,0,0
8/14/20,Hrt Financial Lp,13F,NaN,106100,123700,17600,512,752,46.88,95.96224,144.03776,28.132375
8/14/20,HBK Sorce Advisory LLC,13F,NaN,37151,34893,-2258,179,212,18.44,-12.2991002,45.2991002,25.30675989
8/14/20,"Advisor Group Holdings, Inc.",13F,Call,0,320,0,0,34,0,0,0,0
8/14/20,"Advisor Group Holdings, Inc.",13F,NaN,2638444,2049218,-589226,12537,12458,-0.63,-3190.953403,3111.953403,24.82215365
8/14/20,Janus Henderson Group Plc,13F,NaN,1399002,3634886,2235884,6769,22104,226.55,12207.47946,3127.520537,46.20358305
8/14/20,"Ancora Advisors, LLC",13F,NaN,7122,7122,0,34,43,26.47,0,9,26.47058824
8/14/20,Public Sector Pension Investment Board,13F,NaN,389329,385068,-4261,1880,2341,24.52,-23.2399201,484.2399201,25.75744256
8/14/20,"Brandywine Global Investment Management, LLC",13F,NaN,0,22769,22769,0,139,0,139,0,0
8/14/20,Northstar Wealth Partners LLC,13F,NaN,14284,0,-14284,68,0,-100,-68,0,0
8/14/20,"Islet Management, LP",13F,Call,0,1039000,0,0,6317,0,0,0,0
8/14/20,"SG3 Management, LLC",13F,Put,0,105000,105000,0,638,0,638,0,0
8/14/20,"Wealthspire Advisors, LLC",13F,NaN,46022,28415,-17607,222,173,-22.07,-96.0655527,47.0655527,21.20069941
8/14/20,"Alambic Investment Management, L.P.",13F,NaN,56500,40600,-15900,273,247,-9.52,-86.77902,60.77902,22.26337729
8/14/20,Compagnie Lombard Odier SCmA,13F,NaN,4000,4000,0,20,24,20,0,4,20
8/14/20,Paloma Partners Management Co,13F,NaN,2165947,37949,-2127998,10462,231,-97.79,-11616.10268,1385.102683,13.23936802
8/14/20,Lombard Odier Asset Management (Switzerland) SA,13F,NaN,129141,25985,-103156,624,158,-74.68,-562.8397672,96.8397672,15.51919346
8/14/20,Glenmede Trust Co Na,13F,NaN,1659616,100643,-1558973,15433,610,-96.05,-11973.06854,-2849.931463,-18.46647744
8/14/20,"EP Wealth Advisors, Inc.",13F,NaN,18688,16683,-2005,90,101,12.22,-10.897175,21.897175,24.33019444
8/14/20,"Chevy Chase Trust Holdings, Inc.",13F,NaN,3310650,3143795,-166855,15990,19115,19.54,-910.194025,4035.194025,25.23573499
8/14/20,"Parallax Volatility Advisers, L.P.",13F,Put,6659900,5971900,-688000,32171,36309,12.86,-3753.2464,7891.2464,24.52906779
8/14/20,"Parallax Volatility Advisers, L.P.",13F,Call,10712400,17427900,6715500,51737,105962,104.81,36631.7094,17593.2906,34.00523919
8/14/20,"Parallax Volatility Advisers, L.P.",13F,NaN,4925255,2327863,-2597392,23789,14153,-40.51,-14168.51362,4532.513621,19.05298088
8/14/20,Azimuth Capital Management LLC,13F,NaN,166641,169641,3000,805,1031,28.07,16.3623,209.6377,26.04195031
8/14/20,Lombard Odier Asset Management (Europe) Ltd,13F,NaN,39364,39364,0,190,239,25.79,0,49,25.78947368
8/14/20,Kcm Investment Advisors Llc,13F,NaN,19780,19780,0,96,120,25,0,24,25
8/14/20,Invesco Ltd.,13F,NaN,19787170,16142643,-3644527,95573,98148,2.69,-19880.89479,22455.89479,23.49606561
8/14/20,Peapack Gladstone Financial Corp,13F,NaN,148001,108301,-39700,715,659,-7.83,-216.6826,160.6826,22.47309091
8/14/20,Ameriprise Financial Inc,13F,NaN,5242080,5822061,579981,25318,35398,39.81,3163.738357,6916.261643,27.31756712
8/14/20,Bank Of America Corp /de/,13F,Put,5877000,5826000,-51000,28386,35422,24.79,-278.205,7314.205,25.76694497
8/14/20,Bank Of America Corp /de/,13F,Call,2761500,3420600,659100,13338,20797,55.92,3595.3905,3863.6095,28.96693282
8/14/20,Bank Of America Corp /de/,13F,NaN,15504940,13582688,-1922252,74889,82584,10.28,-10486.07689,18181.07689,24.27736635
8/14/20,"Boyer & Corporon Wealth Management, LLC",13F,NaN,353393,0,-353393,1707,0,-100,-1707,0,0
8/14/20,"Stamos Capital Partners, L.p.",13F,NaN,753842,450000,-303842,3641,2736,-24.86,-1657.45811,752.45811,20.66624856
8/14/20,Penserra Capital Management LLC,13F,NaN,5655,5820,165,29,35,20.69,0.919215,5.080785,17.51994828
8/14/20,Voya Investment Management Llc,13F,NaN,2854531,2818929,-35602,13787,17138,24.31,-194.1982294,3545.198229,25.71406564
8/14/20,"Adage Capital Partners Gp, L.l.c.",13F,NaN,3874288,1373700,-2500588,18713,8352,-55.37,-13640.70754,3279.70754,17.52635889
8/14/20,"J. W. Coons Advisors, LLC",13F,NaN,15700,0,0,75,0,0,0,0,0
8/14/20,Wealthfront Advisers Llc,13F,NaN,335707,303887,-31820,1621,1848,14,-173.574918,400.574918,24.71159272
8/14/20,Lombard Odier Asset Management (USA) Corp,13F,Put,0,2300000,2300000,0,13984,0,13984,0,0
8/14/20,"Clear Perspective Advisors, LLC",13F,NaN,12169,21144,8975,59,129,118.64,49.1354325,20.8645675,35.36367373
8/14/20,Atlas Private Wealth Advisors,13F,NaN,0,1500,0,0,9,0,0,0,0
8/14/20,Wellington Management Group Llp,13F,NaN,663050,198020,-465030,3203,1204,-62.41,-2536.971165,537.971165,16.79585279
8/14/20,Capula Management Ltd,13F,Call,690000,0,-690000,3333,0,-100,-3333,0,0
8/14/20,Capula Management Ltd,13F,NaN,142015,0,-142015,686,0,-100,-686,0,0
8/14/20,"Claraphi Advisory Network, LLC",13F,NaN,8115,0,-8115,39,0,-100,-39,0,0
8/14/20,Capula Management Ltd,13F,Put,373200,0,-373200,1803,0,-100,-1803,0,0
8/14/20,Claro Advisors LLC,13F,NaN,45870,0,-45870,222,0,-100,-222,0,0
8/14/20,"Clark Capital Management Group, Inc.",13F,NaN,17109,0,-17109,83,0,-100,-83,0,0
8/14/20,"A.R.T. Advisors, LLC",13F,NaN,0,34361,34361,0,209,0,209,0,0
8/14/20,Man Group plc,13F,NaN,93670,93818,148,453,571,26.05,0.8082576,117.1917424,25.87014181
8/14/20,Ameritas Investment Corp,13F,NaN,16541,15466,-1075,77,94,22.08,-5.7689875,22.7689875,29.57011364
8/14/20,Rsm Us Wealth Management Llc,13F,NaN,124910,123676,-1234,603,752,24.71,-6.7301126,155.7301126,25.82588932
8/14/20,Hilltop Holdings Inc.,13F,NaN,30518,10778,-19740,147,66,-55.1,-107.981748,26.981748,18.35493061
8/14/20,Tudor Investment Corp Et Al,13F,NaN,69551,0,-69551,336,0,-100,-336,0,0
8/14/20,Simmons Bank,13F,NaN,309510,82628,-226882,1494,503,-66.33,-1238.163139,247.1631386,16.54371744
8/14/20,"IMC-Chicago, LLC",13F,Put,1033500,774100,-259400,4992,4707,-5.71,-1415.13076,1130.13076,22.63883734
8/14/20,"IMC-Chicago, LLC",13F,Call,1172900,653400,-519500,5665,3973,-29.87,-2833.9764,1141.9764,20.15845366
8/14/20,Cipher Capital LP,13F,NaN,0,84004,84004,0,511,112.03,511,0,-14.06115187
8/14/20,MainStreet Investment Advisors LLC,13F,NaN,38803,18170,-20633,187,110,-41.18,-112.1733678,35.1733678,18.80928759
8/14/20,Brown Advisory Inc,13F,NaN,16765,37283,20518,81,226,179.01,111.7533388,33.2466612,41.04526074
8/14/20,"Muzinich & Co., Inc.",13F,Put,30000,0,-30000,146,0,-100,-146,0,0
8/14/20,Associated Banc-corp,13F,NaN,163852,160091,-3761,792,973,22.85,-20.5188877,201.5188877,25.444304
8/14/20,Wetherby Asset Management Inc,13F,NaN,57719,47490,-10229,278,288,3.6,-55.6498516,65.6498516,23.61505453
8/14/20,"Prelude Capital Management, Llc",13F,Call,2200,397200,395000,11,2415,21854.55,2188.3,215.7,1960.909091
8/14/20,"Prelude Capital Management, Llc",13F,Put,800,39600,38800,4,241,5925,215.06452,21.93548,548.387
8/14/20,Smithfield Trust Co,13F,NaN,1849,3029,1180,9,19,111.11,6.572718,3.427282,38.08091111
8/14/20,"Hayden Royal, Llc",13F,NaN,0,13071,13071,0,79.472,0,79.472,0,0
8/14/20,"Northwestern Mutual Investment Management Company, Llc",13F,NaN,203273,214585,11312,982,1305,32.89,61.7205344,261.2794656,26.60687022
8/14/20,"D. E. Shaw & Co., Inc.",13F,Call,1033000,3133500,2100500,4989,19052,281.88,11458.01745,2604.98255,52.21452295
8/14/20,"D. E. Shaw & Co., Inc.",13F,NaN,3743141,7288483,3545342,18079,44313,145.11,19339.48608,6894.513924,38.13548274
8/14/20,"D. E. Shaw & Co., Inc.",13F,Put,2933500,4498500,1565000,14169,27351,93.03,8537.075,4644.925,32.78230644
8/14/20,"CBIZ Investment Advisory Services, LLC",13F,NaN,0,0,0,5,6,20,0,0,0
8/14/20,"AlphaOne Investment Services, LLC",13F,NaN,0,165900,165900,0,1009,0,1009,0,0
8/14/20,"Caption Management, LLC",13F,Put,0,850000,850000,0,5169,0,5169,0,0
8/14/20,"Caption Management, LLC",13F,NaN,0,314500,314500,0,1912,0,1912,0,0
8/14/20,Pinnacle Associates Ltd,13F,NaN,328813,204695,-124118,1588,1245,-21.6,-677.1753962,334.1753962,21.04379069
8/14/20,"Centiva Capital, LP",13F,Call,12500,0,-12500,61,0,-100,-61,0,0
8/14/20,Capital Bank & Trust Co,13F,NaN,310,0,-310,1,0,-100,-1,0,0
8/14/20,Kore Private Wealth LLC,13F,NaN,10773,10773,0,52,65,25,0,13,25
8/14/20,"Eudaimonia Partners, LLC",13F,NaN,6874,12068,5194,33,73,121.21,28.1769306,11.8230694,35.82748303
8/14/20,"Pensionmark Financial Group, Llc",13F,NaN,21224,21224,0,103,151,46.6,0,48,46.60194175
8/14/20,State Street Corp,13F,NaN,178461097,176879312,-1581785,861967,1075426,24.76,-8628.637175,222087.6372,25.76521342
8/14/20,"Voloridge Investment Management, Llc",13F,NaN,3796572,0,-3796572,18337,0,-100,-18337,0,0
8/14/20,Qube Research & Technologies Ltd,13F,NaN,2771194,103600,-2667594,13385,630,-95.29,-14553.32583,1798.325826,13.43538159
8/14/20,"Brown Advisory Securities, LLC",13F,NaN,65393,63093,-2300,297,400,34.68,-12.51384,115.51384,38.89354882
8/14/20,"Bragg Financial Advisors, Inc",13F,NaN,36000,36000,0,174,219,25.86,0,45,25.86206897
8/14/20,Millennium Management Llc,13F,Call,311800,450000,138200,1506,2736,81.67,753.881,476.119,31.61480744
8/14/20,Millennium Management Llc,13F,Put,586000,1300000,714000,2830,7904,179.29,3894.6558,1179.3442,41.67293993
8/14/20,"VisionPoint Advisory Group, LLC",13F,NaN,10000,0,-10000,48,0,-100,-48,0,0
8/14/20,Millennium Management Llc,13F,NaN,7885806,3008635,-4877171,38088,18293,-51.97,-26605.45552,6810.455522,17.88084311
8/14/20,Northwestern Mutual Wealth Management Co,13F,NaN,206585,215352,8767,998,1310,31.26,47.841519,264.158481,26.46878567
